area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
23753.0,623.6568541526794,0.7674267502068711,176.28124620429978,156.11569294303413,176.01803716749666,114.68778088181708,38.635491315437875,181.23454390866027,17.20632209638034,0.8811988830566406,WBC
1315.5,298.12489080429077,0.18599627296624036,164.47409040793826,172.86742006615216,176.47188533627343,41.12982359426682,19.5606394707828,177.21030871003308,21.150532579446256,0.8316649198532104,RBC
2519.0,607.0193347930908,0.08590787620020099,173.85338725985844,177.36130771823392,182.42770475227502,59.31985170205595,16.866531850353894,183.38961914391643,16.80387913866951,0.816974401473999,RBC
1962.5,425.0365779399872,0.13651077014638927,167.5239539114615,173.58429351121893,176.78775015160704,46.54457246816252,15.500909642207398,177.35839902971497,12.729104512000138,0.7832242250442505,RBC
2116.0,501.76450061798096,0.10561501453277193,167.51129761136215,174.3098773402195,179.2927695287282,51.39283408650742,20.249515816655904,179.97837314396384,15.00155803147025,0.7102712988853455,RBC
1448.5,398.2081514596939,0.11479106143439284,167.14733893557423,174.46330532212883,179.90252100840334,40.23585434173669,19.789355742296916,180.2549019607843,17.541221976953768,0.709631085395813,RBC
1421.5,334.9533176422119,0.15921653219364337,171.6700353713997,182.83981808994443,185.37190500252655,44.85396664982315,22.012127337038912,186.82870136432544,13.6346258919852,0.697651743888855,RBC
1221.0,324.8528119325638,0.1453959358641972,171.21116415717958,177.10062431142123,183.18876239441792,55.507528461255966,20.188027910392947,183.80866691149467,14.51954949328357,0.5786834359169006,RBC
911.0,224.42640614509583,0.22729000129638308,169.38349514563106,181.7245145631068,185.33434466019415,31.608616504854368,23.443567961165048,186.2785194174757,17.73235169825882,0.5745716094970703,RBC
1945.0,467.33809316158295,0.11190953862525524,173.8204845814978,180.31828193832598,184.26541850220264,52.427679882525695,17.458516886930983,185.11967694566812,14.270070773407403,0.543031632900238,RBC
1276.0,354.5096666812897,0.12758639738552574,184.1353226925746,187.33379597501735,192.57460097154754,64.46356696738376,16.111034004163773,193.3088133240805,17.533874909284943,0.5070194005966187,RBC
808.5,184.66904652118683,0.297921382438383,161.34495246717972,168.79221367134448,173.3042100497963,41.97193300135808,19.94884563150747,174.05839746491625,15.32288953077101,0.49774181842803955,RBC
980.5,122.66904628276825,0.8188181948279905,165.4666030534351,172.43940839694656,175.39551526717557,39.33206106870229,15.954675572519083,175.94513358778624,22.040486208790877,0.49276530742645264,RBC
1141.0,206.76955199241638,0.3353685513499649,164.6295585412668,175.20281509916825,179.10748560460652,41.7831094049904,22.597568777991043,179.87140115163146,1183.9032811969755,0.45636457204818726,RBC
1957.5,452.066015124321,0.12036713291332747,170.2591436217663,174.7149866190901,181.4041034790366,54.59991079393399,18.508028545941126,181.81043710972347,16.9957667263004,0.42562711238861084,RBC
1415.0,353.4802293777466,0.1423102060946479,184.40528233151184,190.07559198542805,195.70901639344262,63.97632058287796,19.51183970856102,196.61794171220401,15.903604749386117,0.34189045429229736,RBC
948.5,313.15432834625244,0.12154311473951308,168.27151462994837,174.04862306368332,178.84595524956973,61.2039586919105,20.92383820998279,179.97203098106712,16.777953152236737,0.2846917510032654,RBC
1023.0,142.42640578746796,0.6337302942442344,155.82852292020374,165.4001131861913,168.09507640067912,40.36955291454443,20.537634408602152,168.99547255234862,1380.3608522610145,0.25813227891921997,RBC
