area,perimeter,circularity,eccentricity,solidity,extent,hu_moment_1,hu_moment_2,hu_moment_3,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,color_std_b,color_std_g,color_std_r,color_std_hsv,det_confidence,predicted_label
757.0,313.19595766067505,0.09697805002288079,0.0,0.3154166666666667,0.29284332688588005,0.897009333185079,0.09167101205965734,0.08005800200751133,214.97706879361914,212.07377866400796,216.7298105682951,103.0468594217348,10.977068793619141,219.13958125623128,93.8516263669661,10.515263206470353,13.431059537429261,8.306310509556242,55.46343138451087,0.9741339087486267,RBC
918.0,307.05382215976715,0.122355509456263,0.0,0.36793587174348696,0.3269230769230769,0.7274800705835134,0.04108471897066339,0.0809384574574097,222.79193548387096,218.49516129032259,221.4741935483871,106.61774193548388,10.237096774193548,225.25564516129032,63.54448814843223,9.419365747894698,12.065880011746197,6.988422118366528,43.63224992606755,0.9716470837593079,RBC
873.5,253.49747323989868,0.17081480271578528,0.0,0.4106723084156088,0.3499599358974359,0.6031312858845237,0.0663727650833195,0.09610888782657143,210.03804347826087,208.4538043478261,204.68478260869566,106.79528985507247,10.706521739130435,211.18115942028984,66.88500302406929,8.233701631030497,11.056657612313186,6.223953286935757,28.534871488373888,0.9701509475708008,RBC
2559.5,209.2132030725479,0.7348299023440228,0.0,0.975233377786245,0.9354897660818714,0.16997745551095206,0.000775900645143448,1.9935854979877598e-05,218.87046263345198,214.2370106761566,209.1473309608541,107.86903914590748,12.727402135231317,218.8960854092527,49.52074943999863,7.909471064880623,10.342603575270035,5.744160116022848,17.086214359559474,0.9655781388282776,Platelets
2622.5,209.0710676908493,0.753941217651479,0.0,0.9911186696900982,0.9536363636363636,0.16790112967341062,0.00021214100457393867,1.3524334380106691e-06,219.24918460534897,215.8767123287671,209.20417482061316,103.6333985649054,12.694063926940638,219.34964122635355,40.22445170247934,7.981011854129637,10.462610054478706,6.042202809842571,18.23085221810776,0.9646148681640625,Platelets
2744.0,216.97056221961975,0.7324742173166607,0.0,0.9845712235378543,0.9462068965517242,0.16807500685004978,0.0006622474781952372,4.172000099660329e-06,211.25554016620498,210.1156509695291,209.30747922437672,95.36357340720221,8.671052631578947,213.56163434903047,106.88758192627823,7.766623030344532,10.721017953593783,6.78536591486405,44.13642069257644,0.9635257124900818,RBC
2376.5,193.07106757164001,0.8011489847666835,0.0,0.998110037799244,0.9540345242874347,0.1671656275970701,0.0004210930538378177,8.187003024452548e-09,209.92977322604244,209.94074615947332,211.69129480614484,90.06656912948061,7.971470373079737,213.96927578639358,70.39025985317517,8.142982412325782,10.4182539300815,6.029416210965796,55.35036334933672,0.959298312664032,Platelets
922.5,301.98275554180145,0.12711943429926695,0.0,0.38948701709943,0.3552175587216018,0.6286437051452637,0.030389948569839474,0.053406936530007346,223.68478260869566,217.7015050167224,217.78428093645485,112.9423076923077,12.03010033444816,224.7165551839465,58.518526678912856,8.456368592297437,11.305000717080274,6.305644899081735,30.65605151254982,0.9587507843971252,RBC
933.5,344.2670259475708,0.09897678225778192,0.0,0.33591219863260163,0.30308441558441557,0.8122104387639708,0.054422414234085524,0.0750299268139489,218.2212705210564,213.39471805852963,218.26052819414704,114.71734475374733,11.58172733761599,221.28979300499643,104.60378815989205,10.706099248870974,13.768160958671725,8.286100571200127,47.79204946230728,0.9583581686019897,RBC
982.0,311.1959582567215,0.1274246519841792,0.0,0.31841763942931256,0.2596509783183501,0.8873890127954628,0.1264859273657505,0.38661090388471414,225.50164365548983,219.47994740302434,222.94806048652202,113.9197896120973,12.153846153846155,228.12623274161737,55.24115043257872,9.654050322724776,11.661555329910005,6.566250488841097,40.52401836750666,0.958303689956665,RBC
2217.5,197.69848442077637,0.7129627050420315,0.0,0.9434162944054456,0.8702904238618524,0.16785066675876226,0.00021779186168644407,6.378983343213022e-05,209.0575,207.08333333333334,213.3791666666667,97.02666666666667,12.034166666666668,215.07250000000002,114.73271414893698,10.808215721539485,13.161169738624636,8.091996002566708,61.35638479861371,0.9574044942855835,RBC
845.5,312.2670257091522,0.10896103567739862,0.0,0.3517054908485857,0.3202651515151515,0.7435674299529859,0.0014761663029394226,0.026357799575485445,215.17147856517937,208.54505686789153,208.40069991251093,118.9650043744532,11.391076115485564,215.27471566054243,61.38220328282828,9.510522339581318,11.771201328976568,7.437842719634571,18.618342966447198,0.9552968740463257,RBC
2050.0,183.45584380626678,0.7654214425476522,0.0,0.9761904761904762,0.8901432913590969,0.1678121595159675,0.0006708230792827267,0.00014915679940179328,217.59262851600388,213.4568380213385,218.69350145489815,115.7051406401552,12.446168768186228,222.04073714839961,168.82659386867059,12.223703102300574,14.46215936952145,9.669973447683393,49.2487732939106,0.9547488689422607,RBC
541.5,213.15432810783386,0.14976833927963387,0.0,0.3381205120199813,0.2322041166380789,0.8896806149182025,0.2567373828351752,0.42792570088595966,218.84632516703786,211.2835931700074,216.06607275426873,126.61098737936153,12.067557535263548,220.12769116555307,96.36838417656385,9.593721240373476,13.358504472023428,8.435841075053283,31.47158081429725,0.9527709484100342,RBC
809.5,281.98275554180145,0.12793271505207915,0.0,0.3876915708812261,0.3514980460269214,0.661191164942937,0.03776218386804888,0.055636241422657357,212.6206278026906,208.2762331838565,206.35784753363228,113.67085201793722,10.585650224215247,212.9488789237668,59.82224812394263,7.74669178982753,10.3318446375169,5.659724662849353,22.28008024014387,0.952530026435852,RBC
1023.0,332.22539591789246,0.11647154660637267,0.0,0.36464088397790057,0.33919098143236076,0.7251875568457058,0.040949862101702664,0.012818444840712831,227.90106951871655,221.34291443850267,224.5701871657754,119.27941176470587,11.621657754010695,229.67647058823528,53.46786150257865,8.750300158670267,11.533405471647473,6.425354520462826,36.51919872600997,0.952495276927948,RBC
