area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
2595.5,567.3797242641449,0.10131722200014044,238.0978147762747,243.2056885189039,239.61116892126256,63.43010752688172,9.516822754075616,244.90877558099203,25.996855107340725,0.7928568124771118,RBC
9107.0,425.4558435678482,0.6322316229786602,203.79712256419594,184.26953196139135,183.27189947186304,105.56710981606264,40.15625569113094,209.6942269167729,24.40681154942313,0.6953009963035583,WBC
2148.0,444.9949471950531,0.13631196601734213,218.66351606805293,220.40885768295976,211.819335673778,81.07534431541993,16.2708614636781,224.23845530650823,16.73909236495845,0.6222090721130371,RBC
924.0,253.25483286380768,0.18103658627525201,203.81052631578947,217.17033492822966,213.74641148325358,48.357894736842105,21.794258373205743,220.02775119617226,39.32754662471216,0.6091268658638,RBC
1018.0,162.42640662193298,0.4848912744138001,227.28427787934186,230.41681901279708,218.03747714808043,84.6581352833638,18.79250457038391,234.55484460694697,43.210743259173526,0.5905360579490662,Platelets
800.0,111.65685415267944,0.8063601843617809,226.85668276972623,228.47987117552336,214.1304347826087,80.18035426731079,22.006441223832528,232.69082125603865,44.43935658607477,0.5757861733436584,Platelets
2936.0,422.16652035713196,0.20701334240999153,202.3180200582336,202.31996117761244,200.1572306696862,87.19961177612424,19.12002588159172,209.30152054351345,31.71892189382503,0.562575101852417,RBC
775.0,112.0,0.7763821130523245,223.51525423728813,229.70508474576272,209.87966101694914,79.52542372881355,24.620338983050846,232.0135593220339,14.25993320081361,0.43624329566955566,Platelets
941.5,178.5269113779068,0.37121268240605115,236.0074812967581,241.01807980049875,236.60162094763092,67.643391521197,12.316708229426434,243.65274314214463,23.152894195907624,0.41533881425857544,RBC
2272.5,336.5512968301773,0.2521222761111356,219.3304157549234,217.69896842763362,215.4013754298218,94.60456392622694,15.650203188496404,224.66208190059393,28.212359471657617,0.3882133364677429,RBC
2759.0,515.137082695961,0.1306519620810952,231.63193277310924,233.78655462184875,229.8201680672269,82.29210084033613,14.925714285714285,238.84268907563026,35.471630580757285,0.34980371594429016,RBC
924.0,252.91168749332428,0.18152817296244156,220.22413793103448,223.97605363984673,219.77107279693485,69.8103448275862,17.442528735632184,229.45689655172413,43.05043342297694,0.28700777888298035,RBC
