area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
29435.0,696.0,0.7635815477475192,141.149288607332,121.07737044345207,130.62270225360888,104.85995430470454,44.58541904662997,144.26908297850244,18.145917266508853,0.8786097168922424,WBC
2097.0,389.53910398483276,0.17366254952087806,143.35421888053466,146.25146198830407,150.89111668059036,54.40128098022834,17.77304372041214,152.0197716513506,11.571621320914266,0.7484487891197205,RBC
1489.5,161.7817441225052,0.7151404531563523,144.93466257668712,145.40552147239265,150.82177914110432,82.4920245398773,17.146625766871168,152.15490797546013,25.82584854684156,0.5128440260887146,RBC
910.0,222.56854140758514,0.23084671401970633,143.32635411925352,144.49248975876196,150.39918070095584,66.6923076923077,18.475193445607648,151.23122439690488,15.547312871417928,0.4804714620113373,RBC
1520.0,166.3675309419632,0.6901068041239768,159.76200873362444,160.72208359326262,168.07142857142858,66.5227698066126,17.61384903306301,168.78477854023706,14.953200102552394,0.47347909212112427,RBC
1520.0,404.16652059555054,0.11693183922733455,150.17295443410092,154.79176874081332,161.96423321901028,53.11856932876041,22.21264086232239,162.72562469377755,17.57604402141582,0.4549677073955536,RBC
713.0,108.0,0.7681603436246648,153.93245778611632,150.76360225140712,147.68855534709192,81.12757973733584,15.52532833020638,155.91932457786118,19.883950127495655,0.45316368341445923,Platelets
3163.5,494.63455629348755,0.16248332399595553,130.0897325280414,127.74805867126832,137.2159907966638,83.31435145240148,26.618636755823985,138.90882945067585,15.581467504357116,0.45084792375564575,RBC
741.0,197.59797883033752,0.23848610243252438,142.15215745647237,142.9470098410295,150.5677517032551,65.05828917486753,20.39439818319455,151.3883421650265,16.709798492667872,0.3984154164791107,RBC
652.0,155.11269783973694,0.34053578542349294,143.61956521739128,145.4806763285024,153.03260869565216,59.841787439613526,21.157004830917874,153.7167874396135,15.59222876623432,0.3958498537540436,RBC
3250.5,517.3208479881287,0.15263005924920772,156.40652482269505,157.37787234042554,161.85985815602837,70.00964539007092,15.390921985815602,163.4927659574468,16.00424913699923,0.3641842007637024,RBC
1029.5,277.01219260692596,0.16859257555077553,137.82380952380953,140.5325396825397,145.28730158730158,65.01190476190476,17.772222222222222,145.92539682539683,12.296240466920443,0.27266380190849304,RBC
678.0,153.4558436870575,0.36180344297578915,151.34175531914894,151.70212765957447,150.70877659574467,73.71010638297872,12.397606382978724,154.9813829787234,21.352272578541626,0.2567117214202881,RBC
