area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
1313.5,340.4680359363556,0.14239254435004695,188.94852941176472,193.9424740484429,201.16306228373702,43.0121107266436,17.08044982698962,201.48875432525952,19.671722758712477,0.9258286952972412,RBC
1703.0,509.1370838880539,0.08255721812726984,169.0950386597938,172.17719072164948,183.15721649484536,56.688788659793815,22.10180412371134,183.3798324742268,18.790241306449154,0.9167158007621765,RBC
5590.0,302.0,0.7702075757013702,185.19716206123974,192.3588498879761,197.77408513816283,35.05302464525766,17.347274085138164,198.08327109783423,36.585515158309086,0.9122179746627808,RBC
7107.0,339.65685415267944,0.7741327014676116,179.28760330578513,184.36694214876033,188.1219834710744,52.272066115702486,15.527933884297521,189.2125619834711,16.21783267893014,0.8906377553939819,RBC
5892.0,317.65685415267944,0.7337635613336203,175.1702331523475,180.73171510699459,186.52155860747365,52.86713510060684,17.686362184605557,186.98339188757586,21.800841564597686,0.8849920034408569,RBC
20508.5,588.3847759962082,0.7444249265454562,180.75759104206597,173.6819328154948,169.03671945929585,74.1179259558156,29.033289619691313,185.4314536467265,18.42670445551168,0.8759413361549377,WBC
5025.0,284.0,0.7829053305043002,172.04950900163666,176.11252045826515,184.28355155482816,49.98281505728315,19.30605564648118,184.52291325695583,15.651253748658092,0.8396667838096619,RBC
2618.0,590.8771973848343,0.0942291005090265,168.37248787248788,172.3000693000693,176.94248094248096,51.060291060291064,14.55994455994456,177.3270963270963,16.88231198526812,0.8221507668495178,RBC
2115.0,568.3919153213501,0.08226677106068529,167.58059155865735,169.71851113326684,176.04386839481555,57.8770355599867,17.244267198404785,177.17248255234296,20.352637705176768,0.765863299369812,RBC
1236.0,312.56854152679443,0.1589782829934096,198.52493297587134,204.1099195710456,209.04343163538877,32.53458445040215,13.65844504021448,209.39195710455766,16.628798989540293,0.7260417342185974,RBC
1469.0,361.1959583759308,0.1414965645564654,183.94963721724287,191.34955185659413,195.77464788732397,41.153649167733676,16.731540759709773,196.2488262910798,19.91705921968262,0.7002906203269958,RBC
1928.0,449.96551036834717,0.11966260152733846,180.97298556124827,188.76106194690266,193.11364694923148,39.640428504890544,17.480204937121567,193.47741034000933,24.158598315376185,0.5250563025474548,RBC
1606.0,421.68123948574066,0.11349764372513715,177.45817174515236,182.30249307479227,185.19279778393354,49.13351800554017,13.8005540166205,186.2072022160665,24.028305258637324,0.4991133511066437,RBC
901.0,220.91168773174286,0.23200495896730985,161.81094527363183,170.04079601990048,172.65671641791045,31.75522388059701,16.806965174129353,173.05671641791045,23.701384579341944,0.4477553963661194,RBC
1544.0,351.3380936384201,0.15718340013950524,181.33643326039387,186.2007658643326,192.37363238512035,53.066739606126916,17.148249452954047,192.87855579868707,16.793461673652644,0.39778169989585876,RBC
521.5,138.18376553058624,0.34320225331514953,168.55288773523685,172.63919532770927,182.38741077222582,58.83257624918883,22.462037637897467,182.70863075924723,24.064571891208267,0.34464001655578613,RBC
