area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
5338.0,767.9066354036331,0.11375528762548738,212.97601096641537,191.99228923920495,204.41929403701167,106.70870459218644,28.51936257710761,214.59132967786155,17.00192793557501,0.7288343906402588,WBC
1241.5,284.6101715564728,0.19259976538164444,217.75498575498577,225.75035612535615,229.7371794871795,43.28347578347579,15.377849002849004,230.60292022792024,11.42319395293402,0.7256550192832947,RBC
2896.0,618.9360715150833,0.0949985186979234,214.18575462817697,218.6997176027612,221.1468465641669,60.51835582052086,12.621587700031377,223.00251019767805,10.380081701650376,0.7174152135848999,RBC
1683.5,357.09545266628265,0.1659030403846708,212.94911690496215,213.34903280067283,216.3040370058873,90.12699747687131,9.814129520605551,218.13456686291,17.089736131673362,0.5912607312202454,RBC
2266.5,395.09545254707336,0.18245741820255856,217.94124468496327,223.57788944723617,228.1805179744878,53.88403556242752,14.535369153459605,229.44839582528024,14.119892111836512,0.5268932580947876,RBC
1464.5,295.29646384716034,0.21104873205686342,206.78434871271986,210.33214376752485,212.62095335202653,61.10680601580424,10.404282436910528,213.96048942136122,13.277869589081249,0.5136817693710327,RBC
1050.0,130.0,0.7807508369868125,216.77309782608694,207.8125,207.74592391304347,103.36005434782608,14.65625,218.0788043478261,15.60992520008736,0.38697293400764465,Platelets
1243.0,284.71067678928375,0.19269634857997672,213.32260397830018,221.80470162748642,224.40723327305605,43.453526220614826,15.42133815551537,226.05822784810127,14.076219841118021,0.36655449867248535,RBC
1125.5,134.24264061450958,0.7848278226750467,224.43473053892214,220.64670658682635,224.83712574850298,86.25389221556887,14.434730538922155,229.92095808383235,13.363107271696082,0.35340049862861633,Platelets
1296.5,314.468035697937,0.16475149695797545,203.6006734006734,211.75286195286196,213.44444444444446,48.11515151515152,14.516498316498318,215.00875420875423,13.45749291246275,0.2945765256881714,RBC
