area,perimeter,circularity,eccentricity,solidity,extent,hu_moment_1,hu_moment_2,hu_moment_3,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,color_std_b,color_std_g,color_std_r,color_std_hsv,det_confidence,predicted_label
413.5,128.32590079307556,0.3155416810429199,0.0,0.64609375,0.358008658008658,0.33703517517723924,0.06766371758673148,0.006871486024917566,213.45177165354332,213.1515748031496,210.48622047244095,105.97145669291338,14.497047244094489,218.35531496062993,993.1712493055554,12.760268244834878,13.508697164967396,14.607455729199584,43.695643085434725,0.6956112384796143,Platelets
2390.0,202.82842707633972,0.7300458213674413,0.0,0.9970796829370046,0.9575320512820513,0.16728565278787713,0.00017588095312966946,2.349231851792328e-07,213.93544600938966,203.67194835680752,186.2693661971831,89.86971830985915,40.539319248826295,219.59330985915494,50.1954279090134,25.423096997638,29.198262086637314,27.56643023052916,24.327637897016434,0.5919149518013,WBC
766.5,283.9238792657852,0.11948631921994991,0.0,0.45381882770870335,0.37136627906976744,0.456638948274797,0.020863206528203556,0.01092431011043747,212.70074812967582,212.86201163757275,213.26350789692435,103.04488778054863,14.188694929343308,219.3034081463009,1097.7196288714845,13.115139111758117,14.114927099550798,14.273584644978024,53.152109833638065,0.4382672905921936,RBC
797.5,225.4385987520218,0.19718959864626248,0.0,0.4895641497851443,0.32954545454545453,0.3299786054244459,0.036643042713592984,0.00390265906726589,213.82423208191125,212.24744027303754,215.35267349260522,127.2980659840728,15.715017064846416,220.7337883959044,214.7617602287072,14.637653996207552,16.5737117167205,15.27981973166526,46.66291517562251,0.43629294633865356,RBC
2475.5,346.32590103149414,0.25935991137604564,0.0,0.6667115539994614,0.6446614583333333,0.31968340312752386,0.03850524763524722,0.001599320427918845,218.84666177549525,222.78576669112255,214.38407923697727,80.38407923697726,15.846294937637564,225.495597945708,12.544009806315103,10.108724877228147,12.394927247768816,10.406747434426103,42.78477107271081,0.40415194630622864,RBC
1815.5,442.3502857685089,0.11659327272200724,0.0,0.603757898237446,0.5730744949494949,0.3242397556414388,0.0060359710205431264,0.00022996546298072553,215.50559610705596,213.97274939172752,206.96739659367398,101.9367396593674,17.860340632603407,219.18491484184915,192.4639353406221,15.239589971634315,16.922098222617972,15.118426513019624,33.54603022884682,0.39273199439048767,RBC
729.0,237.05382239818573,0.16302096787486425,0.0,0.5886152603956399,0.3996710526315789,0.3042930546396007,0.00895387394251895,0.009914023592154498,209.56756756756758,214.1181467181467,204.61853281853283,77.64942084942085,14.262548262548263,215.35212355212354,902.6187307098767,9.323770337748119,10.165917908031558,11.16646784014465,35.65037038981494,0.37643784284591675,Platelets
1950.5,357.0954524278641,0.19221495735218425,0.0,0.680327868852459,0.6554099462365591,0.3037122627814751,0.009201083829053842,0.0004783963412060668,190.045347189419,164.7042985356637,165.08171941426548,108.78318375059047,42.67312234293812,192.5739253660841,39.6836371076136,25.023707669365827,32.41706026700911,29.56921747172379,37.07282904559983,0.37008485198020935,WBC
1509.5,324.468035697937,0.18017691314204706,0.0,0.6297455152273675,0.6047676282051282,0.33712065690997006,0.003934255151253888,0.0005939232948528341,218.5734870317003,194.69452449567723,193.17579250720462,116.16368876080692,34.100864553314125,218.9221902017291,76.54266810871755,17.791789389631113,28.911931244552754,28.187856678743504,22.331398559185274,0.3475188612937927,WBC
1853.5,405.58073353767395,0.14159496865408389,0.0,0.6572695035460993,0.633025956284153,0.3248438210595642,0.01151968013413388,0.00036972139680529364,213.02725968436155,216.97034911525586,210.5997130559541,72.34863701578193,12.091343854615017,218.80918220946916,131.6420821015856,7.490962072260775,8.249926789674031,8.77667989121631,40.71266641837731,0.26978135108947754,RBC
544.5,106.18376529216766,0.6068641815857166,0.0,0.8810679611650486,0.6962915601023018,0.18668359641764437,0.00767498628700237,0.00018277724439175725,207.7748948106592,213.50280504908835,207.49789621318374,62.52945301542777,13.605890603085554,215.7720897615708,760.73567441342,9.998623370680125,11.070236329191625,10.780953469240016,41.59388628824136,0.2602755129337311,RBC
571.5,126.18376541137695,0.4510442315205225,0.0,0.7871900826446281,0.6060445387062566,0.24364734897676824,0.02063967546213251,0.0001617363892131785,216.8397669337218,217.41223597960672,214.1034231609614,98.8150036416606,16.463219227967954,223.12818645302258,527.010901896624,13.395185314259896,15.311970060049154,14.209936561955077,49.62865020616109,0.1998526006937027,Platelets
1054.0,280.8528114557266,0.1679163260572628,0.0,0.5878416062465143,0.487962962962963,0.3508580078198738,0.009620642269471987,0.009771568774240538,217.46713362068965,219.1551724137931,214.1185344827586,103.22467672413794,14.830280172413794,223.17025862068965,327.22446344149796,10.994414607414608,12.841064885127969,13.281556485587275,45.82556477283112,0.18753623962402344,RBC
3323.0,381.8233746290207,0.28642780965037834,0.0,0.6855079938112429,0.5968031609195402,0.29446729051603865,0.042603596288207105,0.004294034745561689,217.7829067641682,215.2721663619744,217.36837294332724,118.03016453382084,11.495201096892139,221.86151736745887,12.175554861111113,13.517252851090031,14.277358754454632,12.32213662144622,43.84889193702112,0.18643023073673248,RBC
695.5,174.12488996982574,0.2882606013880012,0.0,0.6805283757338552,0.5752688172043011,0.21645955322072624,0.0016673441940212312,0.0025140699150066744,216.43677458766035,216.05131337813074,213.97984117287723,107.86255345143556,15.412339645693342,222.0201588271228,401.37345590347604,13.256150960340529,14.917236337090525,13.936682341821044,48.08755552162695,0.17590291798114777,RBC
1130.0,232.91168749332428,0.2617614836794798,0.0,0.5634505110944902,0.4904513888888889,0.33103832003331574,0.016416349663805167,0.006264543622864908,216.52614379084966,192.94117647058823,201.918954248366,116.09869281045751,35.37581699346405,220.41764705882352,70.83143370828512,30.56174992261185,31.976510025128736,25.77075850023909,40.4534437273561,0.17237116396427155,Platelets
584.0,209.19595766067505,0.167693463455377,0.0,0.49617672047578587,0.41155743481324875,0.3635461497601206,0.006554856688844463,0.006640296865633133,207.42025699168556,208.3454270597128,211.4126984126984,105.09826152683296,18.244897959183675,217.6016628873772,469.96379691804407,15.498185520612074,17.49244821042325,15.861329030991625,59.896870464657404,0.16298703849315643,RBC
1516.5,353.3797233104706,0.15260509231852504,0.0,0.6607843137254902,0.5447198275862069,0.2643360082386637,0.0017925148528996385,0.005306584860804856,216.07053469852104,216.52901023890783,214.22810011376563,105.6518771331058,11.577929465301478,220.42093287827075,535.3675682419655,10.108772862845212,11.43349022795934,11.223896066900307,47.446496714879295,0.14884893596172333,RBC
