area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
28965.0,681.3137083053589,0.7841319366342288,192.6163332548835,177.95669569310425,188.84537538244294,114.54619910567192,24.31499176276771,194.68166627441752,12.672002394495038,0.8880140781402588,WBC
672.5,180.04163014888763,0.26070915359298,199.03496503496504,207.32090132090133,206.48407148407148,43.35975135975136,12.257187257187256,208.6083916083916,12.86116710569735,0.8231766223907471,RBC
2446.5,507.8650047779083,0.11919512896461958,201.2175957018133,207.10107454667562,206.25184687709873,53.16991269308261,10.743116185359302,208.88750839489592,10.925741125203782,0.7580193281173706,RBC
1302.5,158.32590055465698,0.6529556167744386,194.29507710557533,198.1761565836299,198.6817912218268,62.7114472123369,11.320284697508898,201.29448398576514,11.345412754417174,0.7456201910972595,RBC
1248.0,142.0,0.7777638626621824,205.52858809801631,206.31505250875145,205.94865810968494,73.35939323220536,10.316219369894982,210.13885647607933,15.265628443526172,0.7383845448493958,Platelets
1613.5,390.75230634212494,0.13279316856372175,196.006230529595,202.5611927013796,201.35825545171338,59.9884290164664,12.600356030262573,204.71473075211392,10.730203959761361,0.7375572919845581,RBC
1674.5,401.9238792657852,0.13025889719872327,192.336835402738,196.58866602992677,196.59917223814074,53.519898121617324,9.12766634829672,198.4033747214263,8.923096271101032,0.7167890667915344,RBC
1541.5,456.61017191410065,0.09290995056223139,199.92608508809627,206.6291362269016,208.47829823807479,46.166308551783416,13.007305543618394,209.94198538891277,13.206350422747624,0.6728847622871399,RBC
10468.0,423.79898953437805,0.7324091211723158,201.9419795221843,209.53565654751213,208.50889168313276,44.287946829531165,11.451589725166158,211.10867612717803,12.747734075631168,0.6551681160926819,RBC
884.0,120.0,0.7714355293814936,190.24698795180723,182.4066265060241,184.25903614457832,95.96234939759037,19.567771084337352,193.60240963855424,21.105462892976117,0.6233733296394348,Platelets
3676.0,655.4213534593582,0.1075336020946103,197.8045026418562,204.40569722030784,202.2575235469791,56.04456696531128,11.609924190213645,205.9692166322077,11.487823471522065,0.6135051846504211,RBC
667.0,104.0,0.7749416789735177,203.47294589178355,197.3567134268537,197.65931863727454,96.55911823647294,14.264529058116231,205.77354709418836,18.015260416666667,0.6103826761245728,Platelets
1431.5,306.12488973140717,0.1919569907377866,184.6279365079365,190.64126984126983,188.53968253968253,56.90730158730159,11.862857142857143,192.3752380952381,11.366772973390736,0.5557877421379089,RBC
2458.0,542.3086560964584,0.10502644598756683,194.93078543484805,200.956966596449,199.99699067108037,61.253686427926574,12.99699067108035,203.4510984050557,17.550817668242427,0.5532432198524475,RBC
715.0,156.2842710018158,0.3678623689109134,203.12911392405064,205.99493670886076,204.33291139240507,70.99367088607595,9.669620253164558,208.41392405063291,15.475743723614862,0.43451637029647827,RBC
1819.0,275.7401143312454,0.30063716018273995,207.25574272588057,212.89458907605922,211.94869831546708,44.55844818785095,8.671771311893824,214.19601837672283,9.525495158437417,0.4296874403953552,RBC
1121.5,248.32590067386627,0.22854151568476458,192.47707979626486,198.660441426146,198.20203735144312,55.97962648556876,13.53692699490662,201.5606960950764,15.725417688389205,0.42000067234039307,RBC
1726.5,442.8944422006607,0.11060531216843478,197.64757709251103,204.22687224669605,204.11762114537447,50.36696035242291,12.21409691629956,206.4898678414097,10.63575037904708,0.3807350993156433,RBC
3126.0,578.8771975040436,0.11722654152394174,184.3686036426713,186.02601908065915,188.65886094246895,73.79705117085864,11.627638045677942,190.5088175773345,2132.7567154844296,0.3181423246860504,RBC
1449.5,404.9533175230026,0.11107547043870088,200.91317254174396,209.27532467532467,207.9239332096475,42.44192949907235,12.023747680890537,210.63858998144713,12.386566372431327,0.3090020418167114,RBC
958.0,209.5979789495468,0.2740319441150285,197.69786096256684,200.73351158645275,198.8903743315508,76.79857397504456,9.015151515151514,202.7700534759358,15.5239608744605,0.2662472724914551,RBC
