area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
300.5,174.18376517295837,0.12446263529384752,221.158024691358,213.39753086419753,246.13086419753085,124.90123456790123,35.46913580246913,246.13086419753085,516.7183295229386,0.30569395422935486,RBC
129.0,103.79898965358734,0.15045732002850815,229.79943502824858,220.48870056497174,248.6045197740113,136.87853107344634,29.75423728813559,248.6045197740113,591.1622557676477,0.24379053711891174,Platelets
675.0,104.0,0.7842363317947894,230.61209068010075,221.1536523929471,248.91939546599497,128.15617128463475,29.768261964735515,248.91939546599497,393.7780385822968,0.23588530719280243,Platelets
274.5,178.18376541137695,0.10864655202602498,229.3144208037825,218.80141843971631,248.35224586288416,125.02364066193853,31.416075650118202,248.35697399527186,350.6729279404985,0.23437878489494324,RBC
914.0,123.65685415267944,0.7511378940107606,221.46358792184725,212.59147424511545,245.1296625222025,138.13143872113676,34.714031971580816,245.13321492007105,440.26801102367324,0.23342932760715485,RBC
243.5,127.35533845424652,0.18865769365798044,232.03430079155672,227.9815303430079,250.87335092348283,104.36675461741424,24.815303430079155,250.87335092348283,425.0610024280264,0.22603711485862732,RBC
365.0,191.2548326253891,0.1253943281986576,230.47692307692307,223.03516483516484,247.4,114.95824175824175,26.861538461538462,247.4,492.7165267661002,0.2213604599237442,RBC
109.5,55.899494647979736,0.4403603616848043,228.06397306397307,216.33333333333331,243.8922558922559,120.8047138047138,30.31313131313131,243.8922558922559,421.5500685871056,0.2093256413936615,RBC
223.0,172.76955151557922,0.0938815638430948,227.39016393442623,215.5672131147541,244.1245901639344,141.09180327868853,31.111475409836064,244.3409836065574,658.9734581144812,0.20303745567798615,Platelets
912.5,120.2426404953003,0.7930959421121925,233.02216748768473,224.7512315270936,249.36699507389162,122.10098522167488,26.583743842364534,249.36699507389162,480.7782391616505,0.20081092417240143,Platelets
303.5,181.84061932563782,0.11534180824804328,225.59038901601832,216.74599542334096,246.79405034324944,120.61327231121281,32.49885583524028,246.79405034324944,580.3231021270973,0.19533824920654297,RBC
238.0,157.94112491607666,0.11989370117673369,229.9027777777778,221.2888888888889,249.21944444444446,124.89166666666667,29.997222222222224,249.21944444444446,454.27702088457073,0.19466710090637207,RBC
178.5,134.5269113779068,0.12394520836490502,226.77557755775578,214.43894389438944,246.5016501650165,144.8118811881188,33.91749174917492,246.5016501650165,454.3050132867794,0.18815334141254425,Platelets
327.5,205.01219248771667,0.09791783172498884,228.96235294117645,224.2376470588235,248.72941176470587,96.25176470588235,27.242352941176467,248.74352941176468,362.5420553057202,0.18553130328655243,RBC
271.5,167.6984840631485,0.12131693356412768,233.78625954198475,227.2519083969466,251.1374045801527,126.95419847328245,25.697201017811707,251.1374045801527,389.3242932281394,0.18519894778728485,RBC
132.0,84.97056245803833,0.22974539179780873,227.24223602484471,222.12422360248445,247.8229813664596,108.20496894409938,28.509316770186334,247.83540372670805,495.3657061224489,0.1772984266281128,RBC
285.5,164.5269113779068,0.13253851088594712,234.272040302267,226.81360201511333,251.0478589420655,115.54911838790932,26.231738035264485,251.0478589420655,412.788117589723,0.15791355073451996,RBC
149.0,104.28427076339722,0.17217041064582606,228.06168831168833,219.5779220779221,247.74350649350652,121.39610389610391,31.4448051948052,247.76948051948054,512.356534430727,0.1550963670015335,Platelets
165.5,120.04163002967834,0.1443258400826219,233.1969111969112,220.12741312741312,248.48262548262548,131.1119691119691,29.822393822393824,248.48262548262548,524.950424382716,0.14855840802192688,Platelets
358.0,198.08326053619385,0.11465614573940579,230.15434782608696,221.85434782608695,248.9630434782609,127.51304347826087,28.973913043478262,248.9630434782609,530.1024895039709,0.14728578925132751,RBC
286.0,153.25483345985413,0.15301976693829908,229.20103092783503,222.43041237113403,248.46134020618555,109.78092783505154,28.51546391752577,248.46134020618555,644.9462068965518,0.1393078863620758,RBC
110.5,63.899494767189026,0.3400770254651172,231.5529010238908,222.8430034129693,247.83276450511946,129.02047781569965,26.726962457337883,247.83276450511946,629.6030442353841,0.1390313059091568,RBC
197.0,117.4558436870575,0.17944312863274323,227.20671834625324,214.87596899224806,246.26356589147287,140.015503875969,33.718346253229974,246.26356589147287,759.1875195231153,0.1386755108833313,Platelets
230.0,158.42640614509583,0.11515493620768251,230.45098039215685,221.61904761904762,249.67226890756302,132.53781512605042,29.764705882352942,249.67226890756302,599.7490122448979,0.13794974982738495,RBC
278.5,163.84061920642853,0.13037427376602534,229.7945823927765,217.6907449209932,247.62302483069976,132.04288939051918,32.51467268623025,247.63656884875846,609.9477758494577,0.13771046698093414,RBC
280.5,177.01219236850739,0.1124958153018154,230.0877598152425,222.36720554272517,250.4041570438799,117.46651270207852,29.316397228637413,250.41801385681293,419.9580848800425,0.13754643499851227,RBC
212.0,137.59797930717468,0.14070891450754378,223.74763406940062,207.33438485804416,242.03154574132492,149.86750788643533,37.952681388012614,242.03154574132492,969.0052107954207,0.13679854571819305,Platelets
232.5,142.87005722522736,0.14313649681065166,233.49595687331538,224.01078167115904,250.45552560646902,135.77088948787062,27.622641509433965,250.45552560646902,500.22439999999995,0.13329169154167175,RBC
244.5,161.35533809661865,0.11801088087846952,219.71339563862927,214.71651090342678,244.3644859813084,98.6417445482866,32.93146417445483,244.37383177570092,376.18207341269846,0.13322004675865173,RBC
247.5,145.35533845424652,0.14720518042152939,234.8639240506329,225.16139240506328,247.75,134.65506329113924,24.22151898734177,247.75949367088606,368.0075,0.13193432986736298,Platelets
165.5,116.04163026809692,0.15444726389821803,230.27548209366392,217.73002754820936,247.4297520661157,154.33608815427,31.110192837465565,247.44903581267218,662.3499132163154,0.13151198625564575,Platelets
1647.0,395.0782072544098,0.13259810405537553,231.81496205276474,226.24683773039393,249.6982291290206,113.46367907481027,24.941091434766896,249.70907119624144,331.28545674273823,0.12991909682750702,RBC
78.5,71.55634868144989,0.19265628321636788,223.61068702290075,217.09541984732823,246.05725190839695,127.11832061068702,31.866412213740457,246.05725190839695,529.2700294830703,0.12947416305541992,Platelets
198.0,121.45584380626678,0.1686701468864278,230.87640449438203,223.08988764044943,250.30898876404493,121.6376404494382,28.84269662921348,250.30898876404493,466.11560174024567,0.12902893126010895,RBC
555.5,93.0710676908493,0.805869158485298,227.12618296529968,213.88643533123027,244.97160883280756,140.70662460567823,33.23659305993691,244.98422712933754,625.78003456,0.12817266583442688,Platelets
298.5,130.04163014888763,0.22181422263888712,236.1274238227147,227.15512465373962,249.2880886426593,120.25207756232687,23.869806094182824,249.3573407202216,247.21259236807575,0.12707817554473877,RBC
242.5,169.35533845424652,0.10624874886970458,232.72432432432433,225.51621621621624,249.93513513513514,125.63783783783785,26.38108108108108,249.93513513513514,493.0879912208504,0.12320186197757721,RBC
213.5,158.3259004354477,0.1070295772677699,228.95705521472394,214.0276073619632,244.84969325153375,156.6319018404908,32.65030674846626,244.93865030674849,601.4810741126141,0.12173238396644592,Platelets
