area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
2207.5,532.3502863645554,0.09788487537577649,231.50339256865914,234.91147011308564,236.73376413570276,50.35799676898223,7.281098546042004,237.35638126009695,7.735370802162931,0.9251458048820496,RBC
2877.5,555.0365781784058,0.11737672455825449,237.7968533086534,241.54789449329016,242.71124479407683,38.58213789912078,5.808653401203147,243.26145303100418,1594.8251073272666,0.9054504036903381,RBC
6980.5,335.899494767189,0.7774593559483248,230.73546359350448,235.1089575694081,236.52802514405448,37.28732320586695,7.123363017286538,237.09769512833947,5.503891716120971,0.8615057468414307,RBC
6794.0,336.14213514328003,0.7555957350242151,230.87884834663626,234.73631698973776,236.02251995438996,47.23175598631699,6.692702394526796,236.633409350057,5.708379261051587,0.851091742515564,RBC
6005.5,304.8700568675995,0.811950384457127,234.3578184110971,237.6046658259773,238.79098360655738,48.264186633039095,5.694829760403531,239.3139974779319,5.200692785453972,0.8418716788291931,RBC
1518.0,380.5096662044525,0.13174988598618612,229.35291798107255,232.8032334384858,234.00039432176655,36.061908517350155,5.8978706624605675,234.56979495268138,5.353215856489222,0.8133108019828796,RBC
23842.0,626.0,0.7645464590522292,235.048031496063,228.2420351302241,234.72380375529983,108.00720775287705,10.353846153846154,236.955905511811,6.716373357015027,0.7390708327293396,WBC
1195.0,362.85281205177307,0.11405564451926149,227.09617918313572,231.15590689503733,233.57531840140535,51.57663592446201,8.47386912604304,234.0197628458498,6.219461221441598,0.7361206412315369,RBC
1919.5,415.580734372139,0.13966486570376793,229.61574468085107,234.94255319148937,237.14,38.80085106382979,8.776170212765958,237.56340425531914,5.159386566525013,0.7325161695480347,RBC
1147.5,134.6690467596054,0.7951095800506769,232.4948494453249,235.56973058637084,237.50158478605388,55.53129952456418,6.539619651347069,237.9948494453249,5.3565396494542865,0.6626707315444946,RBC
1194.5,287.7817442417145,0.1812464617262518,231.43514644351464,234.30376569037657,235.24979079497908,46.29916317991631,5.416317991631799,235.88912133891213,1392.1937835385104,0.6598925590515137,RBC
2104.0,433.4213539361954,0.14074565307992598,227.6900878293601,231.41990798828942,233.6616478460895,45.01631116687578,7.304475115014638,234.02132998745293,5.806686031242833,0.5446768999099731,RBC
1019.0,282.7106776237488,0.16021369067634228,233.9448717948718,237.36410256410255,238.64166666666668,43.36217948717949,5.89551282051282,239.2429487179487,5.850191646152073,0.5395548939704895,RBC
2319.5,557.6639934778214,0.0937257732303022,233.81686429512519,236.96640316205534,238.2852437417655,44.00296442687747,5.599472990777339,238.75527009222662,4.60092904695525,0.5380675792694092,RBC
977.0,232.08326029777527,0.22793803193140047,225.69365225390985,232.24747010119594,232.59521619135234,34.80588776448942,8.610855565777369,233.35970561177552,4.683567451512162,0.359712690114975,RBC
736.0,110.0,0.7643676671213513,241.3804347826087,241.31340579710144,242.23188405797103,68.98731884057972,5.545289855072464,244.45652173913044,9.783898007856342,0.2622927129268646,Platelets
