area,perimeter,circularity,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,det_confidence,predicted_label
2406.5,572.0071400403976,0.09242571741412804,210.12678339818416,216.3907263294423,214.69228274967574,59.19520103761349,12.00129701686122,218.76167315175095,6.248857528820025,0.729475736618042,RBC
27207.5,1031.747254729271,0.32118248793776544,209.0725221168618,195.40615563913758,209.0033903692324,109.08295809715527,24.74884780420618,213.50278116226096,6.075960961759156,0.702191948890686,WBC
1622.0,417.0538228750229,0.1171862079255247,219.16466083150985,224.0793216630197,223.36816192560175,55.72100656455142,8.177789934354486,225.5246170678337,6.233519807368365,0.7017481923103333,RBC
3501.0,672.3330414295197,0.09732693904165987,212.3787401574803,219.61601049868767,219.73832020997375,48.25275590551181,11.688976377952756,221.84488188976377,6.722893340935307,0.5865669846534729,RBC
2497.0,593.2203438282013,0.08916539418685174,208.14907932011332,216.51203966005667,214.87464589235128,51.64730878186969,13.046033994334278,218.36260623229464,7.043566026619963,0.4794621169567108,RBC
1758.5,449.9238793849945,0.10916266997254646,213.51405451448042,220.39437819420783,219.29557069846678,50.37052810902896,10.26618398637138,221.71933560477,6.396623748071535,0.428581178188324,RBC
1646.5,331.0954521894455,0.18874052907206731,201.04806201550386,209.31369509043927,206.77932816537466,53.09922480620155,11.919896640826872,210.34315245478035,6.459504751630512,0.40172362327575684,RBC
2509.5,558.0071403980255,0.1012785678326579,209.13464285714286,218.32535714285714,216.92285714285714,47.86071428571429,13.968214285714286,220.39892857142857,7.531612109932853,0.30625733733177185,RBC
1924.0,427.6223635673523,0.13221907437022498,207.0670306339096,212.75735517136792,211.93448589626934,57.841067637245985,10.101000909918108,214.43494085532302,6.255688135609466,0.3032447397708893,RBC
837.0,116.0,0.7816626192195769,208.59900166389352,208.87188019966723,206.15806988352745,80.16971713810317,11.462562396006655,213.20965058236274,9.487997249681124,0.282855749130249,Platelets
2030.5,484.1492747068405,0.1088564799718724,203.7584097859327,212.41590214067278,212.7327981651376,49.018348623853214,15.451452599388379,215.84862385321102,7.319823820406192,0.28065383434295654,RBC
1898.0,408.9949480295181,0.1425838000230656,209.13003940588058,215.6468626856623,215.33131251894514,58.88723855713853,13.926947559866626,218.9257350712337,7.617887740929706,0.2684849202632904,RBC
952.5,163.35533821582794,0.4485472372464105,210.61257606490872,214.5686274509804,212.07234617985125,72.10277214334009,10.412440838404327,216.72346179851252,10.114540462018141,0.25980615615844727,RBC
1424.5,294.6101715564728,0.2062418727701988,210.92504804612426,218.3536194746957,218.6796925048046,45.77130044843049,12.634849455477257,220.9570787956438,9.4991972735802,0.2532956302165985,RBC
